Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,price_category
7,ZBook 15,5,0.4087716575222072,Full HD 1920x1080,92,-0.07519506268436271,256GB SSD,100,7,0.8286987481454947,2
4,Alienware 17,1,0.4087716575222072,IPS Panel 4K Ultra HD 3840x2160,102,1.4987674542268743,256GB SSD +  1TB HDD,80,5,3.579671709255688,2
0,Aspire 3,3,0.4087716575222072,1366x768,74,-0.8621763211399812,256GB SSD,53,5,0.09209943068976037,0
10,Legion Y520-15IKBN,1,0.4087716575222072,IPS Panel Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,75,5,0.6934049959597477,1
4,Latitude 7280,4,-1.765512456553958,Full HD 1920x1080,99,1.4987674542268743,256GB SSD,53,5,-1.290903369431211,2
6,Pixelbook (Core,4,-1.9057888510104843,Touchscreen 2400x1600,82,-0.07519506268436271,256GB SSD,52,1,-1.4111644824852083,2
2,Zenbook UX330UA-AH5Q,4,-1.2044068787278503,IPS Panel Quad HD+ 3200x1800,74,-0.07519506268436271,256GB SSD,53,5,-1.2608380911677117,1
4,Latitude 3380,3,-1.2044068787278503,1366x768,56,-0.8621763211399812,500GB HDD,47,5,-0.5843693302389759,1
0,TravelMate P238-M,3,-1.2044068787278503,1366x768,68,-0.8621763211399812,128GB SSD,47,5,-0.659532525897724,1
2,X751NV-TY001 (N4200/4GB/1TB/GeForce,3,1.6011210104026858,1366x768,113,-0.8621763211399812,1TB HDD,66,5,1.1443841699122381,0
4,Inspiron 7559,1,0.4087716575222072,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,92,1.4987674542268743,128GB SSD +  1TB HDD,89,5,1.0241230568582411,1
15,Notebook 9,4,-1.2044068787278503,Full HD / Touchscreen 1920x1080,97,-0.07519506268436271,256GB SSD,53,5,-1.095479060718465,2
0,Aspire A315-31,3,0.4087716575222072,1366x768,113,-0.8621763211399812,1TB HDD,44,2,0.09209943068976037,0
4,Inspiron 5567,3,0.4087716575222072,Full HD 1920x1080,97,1.4987674542268743,256GB SSD,30,5,0.39275221332475374,1
15,Notebook 9,0,-0.012057525847372975,Full HD / Touchscreen 1920x1080,97,1.4987674542268743,256GB SSD,8,5,-0.4941734954484776,2
16,Tecra A40-C-1E5,3,-0.713439498130007,IPS Panel 1366x768,68,-0.8621763211399812,128GB SSD,47,5,-0.4340429389214788,1
4,Inspiron 7567,1,0.4087716575222072,Full HD 1920x1080,102,-0.07519506268436271,1TB HDD,75,5,0.8737966655407442,1
7,EliteBook 820,4,-1.765512456553958,1366x768,68,-0.8621763211399812,256GB SSD,47,5,-1.1706422563772134,1
2,Q524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce,0,0.4087716575222072,Full HD / Touchscreen 1920x1080,97,0.7117861957712558,2TB HDD,72,5,0.39275221332475374,1
10,Thinkpad P50,3,0.4087716575222072,4K Ultra HD 3840x2160,94,1.4987674542268743,512GB SSD,102,7,0.6934049959597477,2
0,Swift 3,3,-0.713439498130007,IPS Panel Full HD 1920x1080,59,-0.8621763211399812,128GB SSD,53,5,-0.3588797432627303,1
14,Blade Pro,1,-0.713439498130007,Full HD 1920x1080,102,1.4987674542268743,512GB SSD,79,5,-0.13339015628648515,2
2,Vivobook Max,3,0.4087716575222072,1920x1080,110,-0.07519506268436271,128GB SSD,44,5,-0.058226960627736635,0
4,Alienware 17,1,1.6011210104026858,IPS Panel Full HD 1920x1080,102,4.646692488049348,1TB SSD +  1TB HDD,81,5,3.579671709255688,2
2,Rog G752VS-BA171T,1,1.6011210104026858,IPS Panel Full HD 1920x1080,92,1.4987674542268743,256GB SSD +  1TB HDD,80,5,3.399280039674691,2
16,Tecra Z40-C-161,4,-0.713439498130007,IPS Panel Full HD 1920x1080,91,1.4987674542268743,512GB SSD,68,5,-0.8549568346104701,2
10,IdeaPad 110-15IBR,3,0.4087716575222072,1366x768,42,-0.07519506268436271,1TB HDD,42,4,0.24242582200725737,0
10,ThinkPad T470s,4,-0.713439498130007,Full HD 1920x1080,97,1.4987674542268743,512GB SSD,53,5,-0.5092061345802273,2
11,GS43VR 7RE,1,-0.713439498130007,IPS Panel Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,79,5,-0.659532525897724,2
11,GL62M (i5-7300HQ/8GB/1TB,1,0.4087716575222072,Full HD 1920x1080,77,-0.07519506268436271,128GB SSD +  1TB HDD,75,5,0.24242582200725737,1
10,Legion Y520-15IKBN,1,0.4087716575222072,IPS Panel Full HD 1920x1080,102,-0.8621763211399812,1TB HDD,75,5,0.5430786046422508,1
0,Predator G9-793,1,1.6011210104026858,IPS Panel Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,79,5,3.248953648357195,2
4,Inspiron 7567,1,0.4087716575222072,Full HD 1920x1080,77,-0.07519506268436271,256GB SSD,75,5,0.8737966655407442,1
2,FX502VM-DM560T (i7-7700HQ/8GB/1TB,1,0.4087716575222072,Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,95,5,0.3025563785342562,2
17,K146 (N3350/4GB/32GB/W10),3,-0.713439498130007,1920x1080,37,-0.8621763211399812,32GB Flash Storage,43,5,-1.2307728129042124,0
10,ThinkPad Yoga,0,-1.2044068787278503,IPS Panel Full HD / Touchscreen 1920x1080,97,-0.07519506268436271,512GB SSD,53,5,-1.0052832259279667,2
10,Yoga 510-15IKB,0,0.4087716575222072,Full HD / Touchscreen 1920x1080,74,-0.07519506268436271,256GB SSD,31,5,0.06203415242626097,1
1,"MacBook 12""",4,-2.116203442695275,IPS Panel Retina Display 2304x1440,44,-0.07519506268436271,512GB Flash Storage,49,3,-1.681751986856703,1
10,ThinkPad X1,0,-0.713439498130007,IPS Panel Touchscreen 2560x1440,74,-0.07519506268436271,256GB SSD,53,5,-0.9301200302692186,2
2,R417NA-RS01 (N3350/4GB/32GB/W10),3,-0.713439498130007,1366x768,37,-0.8621763211399812,32GB Flash Storage,43,5,-0.6144346085024752,0
4,Latitude 3580,3,0.4087716575222072,1366x768,74,-0.07519506268436271,128GB SSD,53,5,-0.13339015628648515,1
10,Yoga 910-13IKB,0,-0.7835776953582702,IPS Panel Full HD / Touchscreen 1920x1080,97,-0.07519506268436271,256GB SSD,53,5,-0.9902505867962175,2
4,Vostro 5568,3,0.4087716575222072,Full HD 1920x1080,56,-0.07519506268436271,256GB SSD,23,5,-0.058226960627736635,1
7,ZBook 17,5,0.4087716575222072,Full HD 1920x1080,102,-0.07519506268436271,256GB SSD,103,5,1.655493900391728,2
2,Pro P2540UA-XS51,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,0.49798068724700195,1
4,XPS 13,4,-1.2044068787278503,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-1.1255443389819644,2
4,XPS 15,3,0.4087716575222072,4K Ultra HD / Touchscreen 3840x2160,77,-0.07519506268436271,256GB SSD,75,5,0.03196887416276157,2
4,Latitude 3180,2,-2.396756231608329,1366x768,113,-0.8621763211399812,128GB SSD,44,5,-0.6144346085024752,1
7,EliteBook 820,2,-1.765512456553958,1366x768,78,-0.07519506268436271,256GB SSD,53,5,-1.1706422563772134,2
16,Satellite Pro,3,0.4087716575222072,1366x768,68,-0.8621763211399812,500GB HDD,47,5,0.09209943068976037,1
7,15-ba043na (A12-9700P/8GB/2TB/W10),3,0.4087716575222072,1366x768,3,-0.07519506268436271,2TB HDD,26,5,0.0019035958992621705,1
4,Inspiron 7567,1,0.4087716575222072,4K Ultra HD 3840x2160,102,1.4987674542268743,512GB SSD,76,5,0.8737966655407442,2
10,IdeaPad 310-15IKB,3,0.4087716575222072,Full HD 1920x1080,74,-0.8621763211399812,1TB HDD,65,5,0.5430786046422508,1
7,Omen 17-an012dx,1,1.6011210104026858,IPS Panel Full HD 1920x1080,102,0.7117861957712558,1TB HDD,37,5,2.5574522482967095,2
11,GE72MVR 7RG,1,1.6011210104026858,Full HD 1920x1080,102,1.4987674542268743,512GB SSD +  1TB HDD,80,5,1.2947105612297352,2
15,Notebook 9,4,-1.2044068787278503,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-1.8471110173059493,2
4,Vostro 5568,3,0.4087716575222072,Full HD 1920x1080,97,-0.07519506268436271,1TB HDD,74,5,-0.08829223889123604,1
4,Vostro 3568,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,22,5,0.21236054374375798,1
10,Thinkpad T470s,4,-0.713439498130007,Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,53,5,-1.0804464215867153,2
14,Blade Stealth,4,-1.765512456553958,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,96,1.4987674542268743,512GB SSD,53,5,-1.1255443389819644,2
7,Chromebook 11,2,-2.396756231608329,1366x768,36,-0.8621763211399812,16GB Flash Storage,41,1,-1.2157401737724627,0
4,Alienware 17,1,1.6011210104026858,IPS Panel Full HD 1920x1080,102,1.4987674542268743,128GB SSD +  1TB HDD,79,5,3.48947587446519,2
4,Latitude 3480,3,-0.713439498130007,1366x768,68,-0.8621763211399812,500GB HDD,47,5,-0.41901029978972915,1
10,V110-15ISK (i3-6006U/4GB/500GB/W10),3,0.4087716575222072,1366x768,56,-0.8621763211399812,500GB HDD,47,5,0.09209943068976037,0
16,Tecra X40-D-10Z,4,-0.713439498130007,1366x768,74,-0.8621763211399812,128GB SSD,53,5,-1.185674895508963,1
10,Thinkpad X1,4,-0.713439498130007,IPS Panel Full HD 1920x1080,97,-0.07519506268436271,512GB SSD,53,5,-1.3660665650899597,2
11,GL62M 7RD,1,0.4087716575222072,Full HD 1920x1080,77,-0.07519506268436271,256GB SSD,75,5,0.5430786046422508,1
10,ThinkPad X1,4,-0.713439498130007,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB Flash Storage,53,5,-1.3660665650899597,2
16,Satellite Pro,3,-0.713439498130007,1366x768,108,-0.8621763211399812,128GB SSD,45,5,-0.4340429389214788,0
2,ZenBook Flip,0,-1.2044068787278503,Touchscreen / Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-1.4111644824852083,2
4,Latitude 3480,3,-0.713439498130007,1366x768,56,-0.8621763211399812,500GB HDD,47,5,-0.41901029978972915,0
0,Chromebook 11,2,-2.396756231608329,IPS Panel 1366x768,36,-0.8621763211399812,32GB Flash Storage,41,1,-1.0353485041914663,0
0,Swift 3,3,-0.713439498130007,IPS Panel Full HD 1920x1080,59,-0.07519506268436271,128GB SSD,53,5,-0.809858917215221,1
14,Blade Pro,1,1.6011210104026858,4K Ultra HD / Touchscreen 3840x2160,103,4.646692488049348,512GB SSD,82,5,2.1816362700029672,2
10,Thinkpad X1,4,-0.713439498130007,IPS Panel Quad HD+ 2560x1440,91,1.4987674542268743,512GB SSD,47,5,-1.4111644824852083,2
2,VivoBook Max,3,0.4087716575222072,Full HD 1920x1080,74,-0.8621763211399812,1TB HDD,64,2,0.09209943068976037,0
10,Thinkpad T460,3,-0.713439498130007,Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,5,-0.5092061345802273,1
10,ThinkPad T470s,3,-0.713439498130007,IPS Panel Full HD 1920x1080,78,-0.07519506268436271,256GB SSD,53,5,-1.0804464215867153,2
4,Alienware 15,1,0.4087716575222072,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,80,5,1.7607223743139755,2
2,Rog GL702VS-BA023T,1,1.6011210104026858,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,80,5,1.2947105612297352,2
16,Satellite Pro,3,0.4087716575222072,1366x768,59,-0.8621763211399812,500GB HDD,53,5,-0.058226960627736635,1
10,N42-20 Chromebook,3,-0.713439498130007,1366x768,40,-0.8621763211399812,16GB Flash Storage,41,1,-0.809858917215221,0
2,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,128GB HDD,53,5,0.39275221332475374,0
2,Rog GL702VM-GC017T,1,1.6011210104026858,Full HD 1920x1080,92,1.4987674542268743,512GB SSD +  1TB HDD,79,5,1.0391556959899906,2
4,Alienware 17,1,1.6011210104026858,IPS Panel Full HD 1920x1080,102,4.646692488049348,512GB SSD +  1TB HDD,80,5,3.579671709255688,2
7,ProBook 470,3,1.6011210104026858,1600x900,74,-0.07519506268436271,1TB HDD,69,5,0.8888293046724935,1
4,Vostro 3568,3,0.4087716575222072,1366x768,74,-0.07519506268436271,128GB SSD,53,5,0.21236054374375798,1
7,EliteBook 840,4,-0.713439498130007,Full HD 1920x1080,89,-0.07519506268436271,512GB SSD,47,7,-0.7497283606882222,2
4,Vostro 3568,3,0.4087716575222072,Full HD 1920x1080,97,-0.8621763211399812,256GB SSD,22,5,0.21236054374375798,1
7,Chromebook X360,0,-2.396756231608329,Touchscreen 1366x768,37,-0.8621763211399812,32GB Flash Storage,43,1,-0.960185308532718,1
2,ZenBook UX310UQ-GL026T,4,-1.2044068787278503,IPS Panel Full HD 1920x1080,68,-0.07519506268436271,512GB SSD,71,5,-0.8850221128739695,1
7,EliteBook x360,0,-1.2044068787278503,Full HD / Touchscreen 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-1.140576978113714,2
7,EliteBook 840,4,-0.713439498130007,Full HD 1920x1080,89,-0.07519506268436271,512GB SSD,47,5,-0.7497283606882222,2
7,250 G6,3,0.4087716575222072,1366x768,36,-0.8621763211399812,128GB SSD,41,4,-0.2686839084722321,0
2,Rog GL502VM-DS74,1,0.4087716575222072,Full HD 1920x1080,102,1.4987674542268743,128GB SSD +  1TB HDD,79,5,0.09209943068976037,2
4,Inspiron 5767,3,1.6011210104026858,Full HD 1920x1080,97,-0.07519506268436271,1TB HDD,30,2,1.1894820873074876,1
10,ThinkPad T470p,4,-0.713439498130007,IPS Panel Full HD 1920x1080,102,-0.07519506268436271,256GB SSD,74,5,-0.11835751715473544,2
2,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,3,0.4087716575222072,IPS Panel Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,83,5,0.39275221332475374,1
4,Latitude 5580,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,128GB SSD,53,5,-0.20855335194523364,1
2,X541NA (N4200/4GB/1TB/W10),3,0.4087716575222072,1366x768,113,-0.8621763211399812,1TB HDD,44,5,-0.058226960627736635,0
7,EliteBook x360,0,-1.2044068787278503,Full HD / Touchscreen 1920x1080,99,-0.07519506268436271,256GB SSD,53,5,-1.140576978113714,2
4,Inspiron 5368,3,-1.2044068787278503,Full HD / Touchscreen 1920x1080,68,-0.07519506268436271,1TB HDD,47,5,-0.6294672476342246,1
10,IdeaPad 110-15ISK,3,0.4087716575222072,Full HD 1920x1080,54,-0.8621763211399812,1TB HDD,47,4,0.24242582200725737,0
10,ThinkPad E570,3,0.4087716575222072,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,1TB HDD,53,5,0.39275221332475374,1
7,EliteBook 850,3,0.4087716575222072,Full HD 1920x1080,78,-0.07519506268436271,256GB SSD,32,5,-0.29874918673573153,2
16,Portege X30-D-10X,3,-1.2044068787278503,Full HD 1920x1080,74,-0.8621763211399812,128GB SSD,53,5,-1.486327678143957,1
10,Legion Y520-15IKBN,1,0.4087716575222072,IPS Panel Full HD 1920x1080,77,-0.07519506268436271,1TB HDD,75,4,0.6934049959597477,1
4,XPS 13,4,-1.2044068787278503,Quad HD+ / Touchscreen 3200x1800,100,1.4987674542268743,512GB SSD,58,5,-1.1255443389819644,2
7,Probook 450,3,0.4087716575222072,Full HD 1920x1080,68,-0.8621763211399812,500GB HDD,47,5,0.04700151329451094,1
16,Portégé Z30-C-188,4,-1.2044068787278503,1366x768,68,-0.07519506268436271,256GB SSD,47,5,-1.2608380911677117,1
10,ThinkPad Yoga,0,-1.2044068787278503,IPS Panel Full HD / Touchscreen 1920x1080,97,-0.07519506268436271,256GB SSD,53,5,-1.0052832259279667,2
0,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),3,-0.713439498130007,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-0.7196630824247228,1
4,Precision 3520,5,0.4087716575222072,Full HD 1920x1080,102,-0.07519506268436271,1TB HDD,108,5,0.28752373940250614,2
10,ThinkPad L570,3,0.4087716575222072,1366x768,74,-0.8621763211399812,500GB HDD,53,5,0.5130133263787513,1
10,IdeaPad 110-15ISK,3,0.4087716575222072,Full HD 1920x1080,56,-0.8621763211399812,1TB HDD,24,4,0.24242582200725737,0
16,Tecra A50-D-11D,3,0.4087716575222072,IPS Panel Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,53,5,-0.058226960627736635,2
10,Thinkpad 13,3,-1.2044068787278503,IPS Panel Full HD 1920x1080,59,-0.8621763211399812,180GB SSD,53,5,-0.9000547520057193,1
15,Notebook 9,4,-0.012057525847372975,Full HD 1920x1080,97,1.4987674542268743,256GB SSD,72,5,-1.2157401737724627,2
4,Latitude 7280,4,-1.765512456553958,Full HD 1920x1080,99,-0.07519506268436271,256GB SSD,53,5,-0.659532525897724,2
2,X541NA-GO121 (N4200/4GB/1TB/Linux),3,0.4087716575222072,1366x768,113,-0.8621763211399812,1TB HDD,44,2,-0.058226960627736635,0
18,Mi Notebook,4,-1.2044068787278503,IPS Panel Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,72,5,-1.140576978113714,1
4,Vostro 5568,3,0.4087716575222072,Full HD 1920x1080,74,-0.8621763211399812,128GB SSD +  1TB HDD,72,5,0.21236054374375798,1
7,ProBook 450,3,0.4087716575222072,Full HD 1920x1080,74,-0.8621763211399812,256GB SSD,53,5,0.0019035958992621705,1
7,EliteBook x360,0,-1.2044068787278503,Full HD / Touchscreen 1920x1080,74,-0.8621763211399812,256GB SSD,53,5,-1.140576978113714,2
7,Pavilion x360,0,0.4087716575222072,Touchscreen 1366x768,74,-0.8621763211399812,500GB HDD,53,5,0.39275221332475374,1
2,VivoBook L402NA,3,-0.6433013009017439,1366x768,37,-0.8621763211399812,32GB Flash Storage,43,5,-0.5843693302389759,0
10,IdeaPad 510-15ISK,3,0.4087716575222072,IPS Panel Full HD 1920x1080,89,-0.07519506268436271,1TB HDD,72,5,0.24242582200725737,1
4,Inspiron 3552,3,0.4087716575222072,1366x768,112,-0.8621763211399812,500GB HDD,40,5,0.24242582200725737,0
7,EliteBook x360,0,-1.2044068787278503,Full HD / Touchscreen 1920x1080,74,-0.8621763211399812,256GB SSD,53,5,-1.140576978113714,2
4,Vostro 3568,3,0.4087716575222072,1366x768,54,-0.8621763211399812,1TB HDD,23,2,0.21236054374375798,0
2,Rog GL753VD-GC082T,1,1.6011210104026858,Full HD 1920x1080,77,0.7117861957712558,128GB SSD +  1TB HDD,75,5,0.24242582200725737,2
0,Chromebook C731-C78G,2,-2.396756231608329,IPS Panel 1366x768,36,-0.8621763211399812,32GB Flash Storage,41,1,-1.185674895508963,0
10,IdeaPad 110-17ACL,3,1.6011210104026858,1600x900,6,-0.8621763211399812,500GB HDD,14,5,1.1443841699122381,0
7,Probook 640,3,-0.713439498130007,Full HD 1920x1080,74,-0.8621763211399812,128GB SSD,53,5,-0.13339015628648515,1
7,Envy x360,0,-1.2044068787278503,Quad HD+ / Touchscreen 3200x1800,97,1.4987674542268743,256GB SSD,53,5,-0.9301200302692186,2
15,Notebook 9,4,-0.012057525847372975,Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,53,5,-1.3059360085629608,2
10,ThinkPad T470s,4,-0.713439498130007,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-1.0804464215867153,2
11,GS73VR Stealth,1,1.6011210104026858,IPS Panel 4K Ultra HD 3840x2160,92,1.4987674542268743,512GB SSD +  2TB HDD,79,5,0.5881765220375001,2
16,Portege X30-D-10V,3,-1.2044068787278503,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-1.486327678143957,2
4,Inspiron 7567,1,0.4087716575222072,Full HD 1920x1080,102,-0.07519506268436271,1TB HDD,78,2,0.8737966655407442,1
7,ProBook 450,3,0.4087716575222072,Full HD 1920x1080,97,-0.07519506268436271,1TB HDD,69,5,0.0019035958992621705,1
4,Vostro 3568,3,0.4087716575222072,1366x768,54,-0.8621763211399812,1TB HDD,23,5,0.21236054374375798,1
4,Latitude 5580,3,0.4087716575222072,Full HD 1920x1080,78,-0.07519506268436271,500GB HDD,53,5,-0.20855335194523364,1
4,XPS 13,0,-1.2044068787278503,Quad HD+ / Touchscreen 3200x1800,105,-0.07519506268436271,512GB SSD,52,5,-1.200707534640713,2
2,G701VO-IH74K (i7-6820HK/32GB/2x,1,1.6011210104026858,IPS Panel Full HD 1920x1080,93,4.646692488049348,256GB SSD +  256GB SSD,93,5,2.316930022188714,1
4,XPS 13,0,-1.2044068787278503,Full HD / Touchscreen 1920x1080,105,1.4987674542268743,256GB SSD,52,5,-1.2307728129042124,2
10,ThinkPad X1,4,-0.713439498130007,IPS Panel Full HD 1920x1080,97,-0.07519506268436271,256GB Flash Storage,53,5,-1.3660665650899597,2
10,ThinkPad T570,3,0.4087716575222072,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,512GB SSD,53,5,-0.13339015628648515,2
9,Gram 15Z970,4,0.4087716575222072,IPS Panel Full HD / Touchscreen 1920x1080,97,1.4987674542268743,512GB SSD,53,5,-1.441229760748708,2
7,Elitebook 820,2,-1.765512456553958,Full HD 1920x1080,97,-0.07519506268436271,512GB SSD,53,5,-1.1706422563772134,2
0,Chromebook CB5-571-C1DZ,3,0.4087716575222072,IPS Panel Full HD 1920x1080,32,-0.8621763211399812,16GB Flash Storage,40,1,0.24242582200725737,0
10,IdeaPad Y700-15ISK,3,0.4087716575222072,IPS Panel Full HD 1920x1080,70,-0.07519506268436271,128GB SSD +  1TB HDD,89,5,0.8437313872772447,1
9,Gram 14Z970,4,-0.713439498130007,IPS Panel Full HD / Touchscreen 1920x1080,97,-0.07519506268436271,512GB SSD,53,5,-1.5915561520662047,2
4,Latitude 5480,3,-0.713439498130007,Full HD 1920x1080,79,-0.07519506268436271,256GB SSD,53,5,-0.659532525897724,1
7,Elitebook Folio,4,-1.765512456553958,4K Ultra HD / Touchscreen 3840x2160,47,-0.07519506268436271,240GB SSD,46,5,-1.426197121616958,2
10,IdeaPad 510-15IKB,3,0.4087716575222072,Full HD 1920x1080,97,-0.46868569191217196,256GB SSD,72,5,0.24242582200725737,1
7,ProBook 450,3,0.4087716575222072,Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,69,5,0.0019035958992621705,1
0,Aspire E5-575,3,0.4087716575222072,Full HD 1920x1080,59,-0.8621763211399812,1TB HDD,53,5,0.5430786046422508,0
10,ThinkPad 13,3,-1.2044068787278503,Full HD 1920x1080,74,-0.8621763211399812,128GB SSD,53,5,-0.9000547520057193,1
7,Probook 430,3,-1.2044068787278503,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-0.8248915563469708,1
11,GE72VR 6RF,1,1.6011210104026858,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,76,5,0.9940577785947418,2
4,Inspiron 7567,1,0.4087716575222072,Full HD 1920x1080,102,1.4987674542268743,128GB SSD +  1TB HDD,76,5,0.8437313872772447,2
11,GL62M 7RD,1,0.4087716575222072,Full HD 1920x1080,77,-0.07519506268436271,128GB SSD +  1TB HDD,75,5,0.24242582200725737,1
4,Vostro 3568,3,0.4087716575222072,1366x768,74,-0.8621763211399812,1TB HDD,22,5,0.21236054374375798,1
7,EliteBook 850,4,0.4087716575222072,Full HD 1920x1080,89,-0.07519506268436271,256GB SSD,28,5,-0.29874918673573153,1
7,Envy 13-AB077cl,4,-1.2044068787278503,Quad HD+ / Touchscreen 3200x1800,97,-0.07519506268436271,256GB SSD,53,5,-0.9752179476644677,1
16,Tecra Z50-C-140,3,0.4087716575222072,IPS Panel Full HD 1920x1080,91,1.4987674542268743,256GB SSD,68,5,0.5430786046422508,2
10,ThinkPad Yoga,0,-1.2044068787278503,IPS Panel Full HD / Touchscreen 1920x1080,74,-0.07519506268436271,512GB SSD,53,5,-1.0052832259279667,2
4,Latitude 3580,3,0.4087716575222072,1366x768,68,-0.8621763211399812,500GB HDD,47,5,-0.13339015628648515,1
10,Thinkpad X270,4,-1.765512456553958,IPS Panel Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,53,5,-1.0203158650597164,2
7,Probook 650,3,0.4087716575222072,Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,5,0.40778485245650375,1
4,Vostro 3568,3,0.4087716575222072,1366x768,74,-0.8621763211399812,1TB HDD,53,5,0.21236054374375798,1
7,ProBook 640,3,-0.713439498130007,1366x768,68,-0.8621763211399812,500GB HDD,47,5,-0.13339015628648515,1
10,IdeaPad 320-15IAP,3,0.4087716575222072,1366x768,113,-0.8621763211399812,1TB HDD,44,5,0.24242582200725737,0
7,EliteBook 820,4,-1.765512456553958,Full HD 1920x1080,68,-0.8621763211399812,500GB HDD,47,5,-1.1706422563772134,2
7,250 G6,3,0.4087716575222072,1366x768,36,-0.8621763211399812,1TB HDD,41,4,-0.2686839084722321,0
10,Yoga 900-13ISK,0,-1.2044068787278503,IPS Panel Quad HD+ / Touchscreen 3200x1800,90,1.4987674542268743,1TB SSD,56,5,-1.1105116998502147,2
16,Tecra Z40-C-12X,3,-0.713439498130007,IPS Panel Full HD 1920x1080,68,-0.8621763211399812,128GB SSD,47,5,-0.8549568346104701,1
7,EliteBook 820,2,-1.765512456553958,Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,5,-1.1706422563772134,2
4,Vostro 3568,3,0.4087716575222072,1366x768,54,-0.8621763211399812,1TB HDD,47,5,0.21236054374375798,0
11,GP62M Leopard,1,0.4087716575222072,Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,75,5,0.24242582200725737,1
4,Latitude 7480,4,-0.713439498130007,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-1.0203158650597164,2
4,Alienware 17,1,1.6011210104026858,2560x1440,93,1.4987674542268743,512GB SSD +  1TB HDD,82,5,3.48947587446519,2
7,Omen 17-W006na,1,1.6011210104026858,IPS Panel Full HD 1920x1080,70,-0.07519506268436271,128GB SSD +  1TB HDD,90,5,1.06922097425349,2
2,X751SV-TY001T (N3710/4GB/1TB/GeForce,3,1.6011210104026858,1600x900,112,-0.8621763211399812,1TB HDD,66,5,1.1443841699122381,0
0,TravelMate P259-G2,3,0.4087716575222072,1366x768,74,-0.8621763211399812,500GB HDD,53,5,0.28752373940250614,1
16,Tecra A50-C-1ZV,3,0.4087716575222072,1366x768,68,-0.07519506268436271,256GB SSD,47,5,0.24242582200725737,1
10,Yoga 700-11ISK,0,-2.607170823293118,IPS Panel Full HD / Touchscreen 1920x1080,53,-0.07519506268436271,256GB SSD,46,5,-1.4111644824852083,1
10,IdeaPad Y700-15ACZ,1,0.4087716575222072,IPS Panel Full HD 1920x1080,23,1.4987674542268743,512GB SSD +  1TB HDD,33,5,0.6934049959597477,1
4,Latitude 7280,4,-1.765512456553958,Full HD / Touchscreen 1920x1080,74,-0.07519506268436271,256GB SSD,40,5,-1.0203158650597164,2
10,IdeaPad 310-15IKB,3,0.4087716575222072,Full HD 1920x1080,97,-0.07519506268436271,1TB HDD,66,4,0.24242582200725737,1
4,Insprion 5767,3,1.6011210104026858,1600x900,54,-0.8621763211399812,1TB HDD,30,5,0.48294804811525194,1
0,Chromebook 14,3,-0.713439498130007,1366x768,36,-0.8621763211399812,32GB Flash Storage,41,1,-0.5392714128437267,0
